timestamp,model_name,rate
2025-06-07 14:06:52,resnet18,50
2025-06-07 14:06:52,vit16,100
2025-06-07 14:06:53,efficientnetb0,50
2025-06-07 14:06:53,resnet,50
2025-06-07 14:06:53,resnet18,50
2025-06-07 14:06:53,vit16,100
2025-06-07 14:06:54,efficientnetb0,50
2025-06-07 14:06:54,resnet,50
2025-06-07 14:06:54,resnet18,50
2025-06-07 14:06:54,vit16,100
2025-06-07 14:06:55,efficientnetb0,50
2025-06-07 14:06:55,resnet,50
2025-06-07 14:06:55,resnet18,50
2025-06-07 14:06:55,vit16,100
2025-06-07 14:06:56,efficientnetb0,50
2025-06-07 14:06:56,resnet,50
2025-06-07 14:06:56,resnet18,50
2025-06-07 14:06:56,vit16,100
2025-06-07 14:06:57,efficientnetb0,50
2025-06-07 14:06:57,resnet,50
2025-06-07 14:06:57,resnet18,50
2025-06-07 14:06:57,vit16,100
2025-06-07 14:06:58,efficientnetb0,50
2025-06-07 14:06:58,resnet,50
2025-06-07 14:06:58,resnet18,50
2025-06-07 14:06:58,vit16,100
2025-06-07 14:06:59,efficientnetb0,50
2025-06-07 14:06:59,resnet,50
2025-06-07 14:06:59,resnet18,50
2025-06-07 14:06:59,vit16,100
2025-06-07 14:07:00,efficientnetb0,50
2025-06-07 14:07:00,resnet,50
2025-06-07 14:07:00,resnet18,50
2025-06-07 14:07:00,vit16,100
2025-06-07 14:07:01,efficientnetb0,50
2025-06-07 14:07:01,resnet,50
2025-06-07 14:07:01,resnet18,50
2025-06-07 14:07:01,vit16,100
2025-06-07 14:07:02,efficientnetb0,50
2025-06-07 14:07:02,resnet,50
2025-06-07 14:07:02,resnet18,50
2025-06-07 14:07:02,vit16,100
2025-06-07 14:07:03,efficientnetb0,50
2025-06-07 14:07:03,resnet,50
2025-06-07 14:07:03,resnet18,50
2025-06-07 14:07:03,vit16,100
2025-06-07 14:07:04,efficientnetb0,50
2025-06-07 14:07:04,resnet,50
2025-06-07 14:07:04,resnet18,50
2025-06-07 14:07:04,vit16,100
2025-06-07 14:07:05,efficientnetb0,50
2025-06-07 14:07:05,resnet,50
2025-06-07 14:07:05,resnet18,50
2025-06-07 14:07:05,vit16,100
2025-06-07 14:07:06,efficientnetb0,50
2025-06-07 14:07:06,resnet,50
2025-06-07 14:07:06,resnet18,50
2025-06-07 14:07:06,vit16,100
2025-06-07 14:07:07,efficientnetb0,50
2025-06-07 14:07:07,resnet,50
2025-06-07 14:07:07,resnet18,50
2025-06-07 14:07:07,vit16,100
2025-06-07 14:07:08,efficientnetb0,50
2025-06-07 14:07:08,resnet,50
2025-06-07 14:07:08,resnet18,50
2025-06-07 14:07:08,vit16,100
2025-06-07 14:07:09,efficientnetb0,50
2025-06-07 14:07:09,resnet,50
2025-06-07 14:07:09,resnet18,50
2025-06-07 14:07:09,vit16,100
2025-06-07 14:07:10,efficientnetb0,50
2025-06-07 14:07:10,resnet,50
2025-06-07 14:07:10,resnet18,50
2025-06-07 14:07:10,vit16,100
2025-06-07 14:07:11,efficientnetb0,50
2025-06-07 14:07:11,resnet,50
2025-06-07 14:07:11,resnet18,50
2025-06-07 14:07:11,vit16,100
2025-06-07 14:07:12,efficientnetb0,50
2025-06-07 14:07:12,resnet,50
2025-06-07 14:07:12,resnet18,50
2025-06-07 14:07:12,vit16,100
2025-06-07 14:07:13,efficientnetb0,50
2025-06-07 14:07:13,resnet,50
2025-06-07 14:07:13,resnet18,50
2025-06-07 14:07:13,vit16,100
2025-06-07 14:07:14,efficientnetb0,50
2025-06-07 14:07:14,resnet,50
2025-06-07 14:07:14,resnet18,50
2025-06-07 14:07:14,vit16,100
2025-06-07 14:07:15,efficientnetb0,50
2025-06-07 14:07:15,resnet,50
2025-06-07 14:07:15,resnet18,50
2025-06-07 14:07:15,vit16,100
2025-06-07 14:07:16,efficientnetb0,50
2025-06-07 14:07:16,resnet,50
2025-06-07 14:07:16,resnet18,50
2025-06-07 14:07:16,vit16,100
2025-06-07 14:07:17,efficientnetb0,50
2025-06-07 14:07:17,resnet,50
2025-06-07 14:07:17,resnet18,50
2025-06-07 14:07:17,vit16,100
2025-06-07 14:07:18,efficientnetb0,50
2025-06-07 14:07:18,resnet,50
2025-06-07 14:07:18,resnet18,50
2025-06-07 14:07:18,vit16,100
2025-06-07 14:07:19,efficientnetb0,50
2025-06-07 14:07:19,resnet,50
2025-06-07 14:07:19,resnet18,50
2025-06-07 14:07:19,vit16,100
2025-06-07 14:07:20,efficientnetb0,50
2025-06-07 14:07:20,resnet,50
2025-06-07 14:07:20,resnet18,50
2025-06-07 14:07:20,vit16,100
2025-06-07 14:07:21,efficientnetb0,50
2025-06-07 14:07:21,resnet,50
2025-06-07 14:07:21,resnet18,50
2025-06-07 14:07:21,vit16,100
2025-06-07 14:07:22,efficientnetb0,50
2025-06-07 14:07:22,resnet,50
2025-06-07 14:07:22,resnet18,50
2025-06-07 14:07:22,vit16,100
2025-06-07 14:07:23,efficientnetb0,50
2025-06-07 14:07:23,resnet,50
2025-06-07 14:07:23,resnet18,50
2025-06-07 14:07:23,vit16,100
2025-06-07 14:07:24,efficientnetb0,50
2025-06-07 14:07:24,resnet,50
2025-06-07 14:07:24,resnet18,50
2025-06-07 14:07:24,vit16,100
2025-06-07 14:07:25,efficientnetb0,50
2025-06-07 14:07:25,resnet,50
2025-06-07 14:07:25,resnet18,50
2025-06-07 14:07:25,vit16,100
2025-06-07 14:07:26,efficientnetb0,50
2025-06-07 14:07:26,resnet,50
2025-06-07 14:07:26,resnet18,50
2025-06-07 14:07:26,vit16,100
2025-06-07 14:07:27,efficientnetb0,50
2025-06-07 14:07:27,resnet,50
2025-06-07 14:07:27,resnet18,50
2025-06-07 14:07:27,vit16,100
2025-06-07 14:07:28,efficientnetb0,50
2025-06-07 14:07:28,resnet,50
2025-06-07 14:07:28,resnet18,50
2025-06-07 14:07:28,vit16,100
2025-06-07 14:07:29,efficientnetb0,50
2025-06-07 14:07:29,resnet,50
2025-06-07 14:07:29,resnet18,50
2025-06-07 14:07:29,vit16,100
2025-06-07 14:07:30,efficientnetb0,50
2025-06-07 14:07:30,resnet,50
2025-06-07 14:07:30,resnet18,50
2025-06-07 14:07:30,vit16,100
2025-06-07 14:07:31,efficientnetb0,50
2025-06-07 14:07:31,resnet,50
2025-06-07 14:07:31,resnet18,50
2025-06-07 14:07:31,vit16,100
2025-06-07 14:07:32,efficientnetb0,50
2025-06-07 14:07:32,resnet,50
2025-06-07 14:07:32,resnet18,50
2025-06-07 14:07:32,vit16,100
2025-06-07 14:07:33,efficientnetb0,50
2025-06-07 14:07:33,resnet,50
2025-06-07 14:07:33,resnet18,50
2025-06-07 14:07:33,vit16,100
2025-06-07 14:07:34,efficientnetb0,50
2025-06-07 14:07:34,resnet,50
2025-06-07 14:07:34,resnet18,50
2025-06-07 14:07:34,vit16,100
2025-06-07 14:07:35,efficientnetb0,50
2025-06-07 14:07:35,resnet,50
2025-06-07 14:07:35,resnet18,50
2025-06-07 14:07:35,vit16,100
2025-06-07 14:07:36,efficientnetb0,50
2025-06-07 14:07:36,resnet,50
2025-06-07 14:07:36,resnet18,50
2025-06-07 14:07:36,vit16,100
2025-06-07 14:07:37,efficientnetb0,50
2025-06-07 14:07:37,resnet,50
2025-06-07 14:07:37,resnet18,50
2025-06-07 14:07:37,vit16,100
2025-06-07 14:07:38,efficientnetb0,50
2025-06-07 14:07:38,resnet,50
2025-06-07 14:07:38,resnet18,50
2025-06-07 14:07:38,vit16,100
2025-06-07 14:07:39,efficientnetb0,50
2025-06-07 14:07:39,resnet,50
2025-06-07 14:07:39,resnet18,50
2025-06-07 14:07:39,vit16,100
2025-06-07 14:07:40,efficientnetb0,50
2025-06-07 14:07:40,resnet,50
2025-06-07 14:07:40,resnet18,50
2025-06-07 14:07:40,vit16,100
2025-06-07 14:07:41,efficientnetb0,50
2025-06-07 14:07:41,resnet,50
2025-06-07 14:07:41,resnet18,50
2025-06-07 14:07:41,vit16,100
2025-06-07 14:07:42,efficientnetb0,50
2025-06-07 14:07:42,resnet,50
2025-06-07 14:07:42,resnet18,50
2025-06-07 14:07:42,vit16,100
2025-06-07 14:07:43,efficientnetb0,50
2025-06-07 14:07:43,resnet,50
2025-06-07 14:07:43,resnet18,50
2025-06-07 14:07:43,vit16,100
2025-06-07 14:07:44,efficientnetb0,50
2025-06-07 14:07:44,resnet,50
2025-06-07 14:07:44,resnet18,50
2025-06-07 14:07:44,vit16,100
2025-06-07 14:07:45,efficientnetb0,50
2025-06-07 14:07:45,resnet,50
2025-06-07 14:07:45,resnet18,50
2025-06-07 14:07:45,vit16,100
2025-06-07 14:07:46,efficientnetb0,50
2025-06-07 14:07:46,resnet,50
2025-06-07 14:07:46,resnet18,50
2025-06-07 14:07:46,vit16,100
2025-06-07 14:07:47,efficientnetb0,50
2025-06-07 14:07:47,resnet,50
2025-06-07 14:07:47,resnet18,50
2025-06-07 14:07:47,vit16,100
2025-06-07 14:07:48,efficientnetb0,50
2025-06-07 14:07:48,resnet,50
2025-06-07 14:07:48,resnet18,50
2025-06-07 14:07:48,vit16,100
2025-06-07 14:07:49,efficientnetb0,50
2025-06-07 14:07:49,resnet,50
2025-06-07 14:07:49,resnet18,50
2025-06-07 14:07:49,vit16,100
2025-06-07 14:07:50,efficientnetb0,50
2025-06-07 14:07:50,resnet,50
2025-06-07 14:07:50,resnet18,50
2025-06-07 14:07:50,vit16,100
2025-06-07 14:07:51,efficientnetb0,50
2025-06-07 14:07:51,resnet,50
2025-06-07 14:07:51,resnet18,50
2025-06-07 14:07:51,vit16,100
2025-06-07 14:07:52,efficientnetb0,50
2025-06-07 14:07:52,resnet,50
2025-06-07 14:07:52,resnet18,50
2025-06-07 14:07:52,vit16,100
2025-06-07 14:07:53,efficientnetb0,50
2025-06-07 14:07:53,resnet,50
2025-06-07 14:07:53,resnet18,50
2025-06-07 14:07:53,vit16,100
2025-06-07 14:07:54,efficientnetb0,50
2025-06-07 14:07:54,resnet,50
2025-06-07 14:07:54,resnet18,50
2025-06-07 14:07:54,vit16,100
2025-06-07 14:07:55,efficientnetb0,50
2025-06-07 14:07:55,resnet,50
2025-06-07 14:07:55,resnet18,50
2025-06-07 14:07:55,vit16,100
2025-06-07 14:07:56,efficientnetb0,50
2025-06-07 14:07:56,resnet,50
2025-06-07 14:07:56,resnet18,50
2025-06-07 14:07:56,vit16,100
2025-06-07 14:07:57,efficientnetb0,50
2025-06-07 14:07:57,resnet,50
2025-06-07 14:07:57,resnet18,50
2025-06-07 14:07:57,vit16,100
2025-06-07 14:07:58,efficientnetb0,50
2025-06-07 14:07:58,resnet,50
2025-06-07 14:07:58,resnet18,50
2025-06-07 14:07:58,vit16,100
2025-06-07 14:07:59,efficientnetb0,50
2025-06-07 14:07:59,resnet,50
2025-06-07 14:07:59,resnet18,50
2025-06-07 14:07:59,vit16,100
2025-06-07 14:08:00,efficientnetb0,50
2025-06-07 14:08:00,resnet,50
2025-06-07 14:08:00,resnet18,50
2025-06-07 14:08:00,vit16,100
2025-06-07 14:08:01,efficientnetb0,50
2025-06-07 14:08:01,resnet,50
2025-06-07 14:08:01,resnet18,50
2025-06-07 14:08:01,vit16,100
2025-06-07 14:08:02,efficientnetb0,50
2025-06-07 14:08:02,resnet,50
2025-06-07 14:08:02,resnet18,50
2025-06-07 14:08:02,vit16,100
2025-06-07 14:08:03,efficientnetb0,50
2025-06-07 14:08:03,resnet,50
2025-06-07 14:08:03,resnet18,50
2025-06-07 14:08:03,vit16,100
2025-06-07 14:08:04,efficientnetb0,50
2025-06-07 14:08:04,resnet,50
2025-06-07 14:08:04,resnet18,50
2025-06-07 14:08:04,vit16,100
2025-06-07 14:08:05,efficientnetb0,50
2025-06-07 14:08:05,resnet,50
2025-06-07 14:08:05,resnet18,50
2025-06-07 14:08:05,vit16,100
2025-06-07 14:08:06,efficientnetb0,50
2025-06-07 14:08:06,resnet,50
2025-06-07 14:08:06,resnet18,50
2025-06-07 14:08:06,vit16,100
2025-06-07 14:08:07,efficientnetb0,50
2025-06-07 14:08:07,resnet,50
2025-06-07 14:08:07,resnet18,50
2025-06-07 14:08:07,vit16,100
2025-06-07 14:08:08,efficientnetb0,50
2025-06-07 14:08:08,resnet,50
2025-06-07 14:08:08,resnet18,50
2025-06-07 14:08:08,vit16,100
2025-06-07 14:08:09,efficientnetb0,50
2025-06-07 14:08:09,resnet,50
2025-06-07 14:08:09,resnet18,50
2025-06-07 14:08:09,vit16,100
2025-06-07 14:08:10,efficientnetb0,50
2025-06-07 14:08:10,resnet,50
2025-06-07 14:08:10,resnet18,50
2025-06-07 14:08:10,vit16,100
2025-06-07 14:08:11,efficientnetb0,50
2025-06-07 14:08:11,resnet,50
2025-06-07 14:08:11,resnet18,50
2025-06-07 14:08:11,vit16,100
2025-06-07 14:08:12,efficientnetb0,50
2025-06-07 14:08:12,resnet,50
2025-06-07 14:08:12,resnet18,50
2025-06-07 14:08:12,vit16,100
2025-06-07 14:08:13,efficientnetb0,50
2025-06-07 14:08:13,resnet,50
2025-06-07 14:08:13,resnet18,50
2025-06-07 14:08:13,vit16,100
2025-06-07 14:08:14,efficientnetb0,50
2025-06-07 14:08:14,resnet,50
2025-06-07 14:08:14,resnet18,50
2025-06-07 14:08:14,vit16,100
2025-06-07 14:08:15,efficientnetb0,50
2025-06-07 14:08:15,resnet,50
2025-06-07 14:08:15,resnet18,50
2025-06-07 14:08:15,vit16,100
2025-06-07 14:08:16,efficientnetb0,50
2025-06-07 14:08:16,resnet,50
2025-06-07 14:08:16,resnet18,50
2025-06-07 14:08:16,vit16,100
2025-06-07 14:08:17,efficientnetb0,50
2025-06-07 14:08:17,resnet,50
2025-06-07 14:08:17,resnet18,50
2025-06-07 14:08:17,vit16,100
2025-06-07 14:08:18,efficientnetb0,50
2025-06-07 14:08:18,resnet,50
2025-06-07 14:08:18,resnet18,50
2025-06-07 14:08:18,vit16,100
2025-06-07 14:08:19,efficientnetb0,50
2025-06-07 14:08:19,resnet,50
2025-06-07 14:08:19,resnet18,50
2025-06-07 14:08:19,vit16,100
2025-06-07 14:08:20,efficientnetb0,50
2025-06-07 14:08:20,resnet,50
2025-06-07 14:08:20,resnet18,50
2025-06-07 14:08:20,vit16,100
2025-06-07 14:08:21,efficientnetb0,50
2025-06-07 14:08:21,resnet,50
2025-06-07 14:08:21,resnet18,50
2025-06-07 14:08:21,vit16,100
2025-06-07 14:08:22,efficientnetb0,50
2025-06-07 14:08:22,resnet,50
2025-06-07 14:08:22,resnet18,50
2025-06-07 14:08:22,vit16,100
2025-06-07 14:08:23,efficientnetb0,50
2025-06-07 14:08:23,resnet,50
2025-06-07 14:08:23,resnet18,50
2025-06-07 14:08:23,vit16,100
2025-06-07 14:08:24,efficientnetb0,50
2025-06-07 14:08:24,resnet,50
2025-06-07 14:08:24,resnet18,50
2025-06-07 14:08:24,vit16,100
2025-06-07 14:08:25,efficientnetb0,50
2025-06-07 14:08:25,resnet,50
2025-06-07 14:08:25,resnet18,50
2025-06-07 14:08:25,vit16,100
2025-06-07 14:08:26,efficientnetb0,50
2025-06-07 14:08:26,resnet,50
2025-06-07 14:08:26,resnet18,50
2025-06-07 14:08:26,vit16,100
2025-06-07 14:08:27,efficientnetb0,50
2025-06-07 14:08:27,resnet,50
2025-06-07 14:08:27,resnet18,50
2025-06-07 14:08:27,vit16,100
2025-06-07 14:08:28,efficientnetb0,50
2025-06-07 14:08:28,resnet,50
2025-06-07 14:08:28,resnet18,50
2025-06-07 14:08:28,vit16,100
2025-06-07 14:08:29,efficientnetb0,50
2025-06-07 14:08:29,resnet,50
2025-06-07 14:08:29,resnet18,50
2025-06-07 14:08:29,vit16,100
2025-06-07 14:08:30,efficientnetb0,50
2025-06-07 14:08:30,resnet,50
2025-06-07 14:08:30,resnet18,50
2025-06-07 14:08:30,vit16,100
2025-06-07 14:08:31,efficientnetb0,50
2025-06-07 14:08:31,resnet,50
2025-06-07 14:08:31,resnet18,50
2025-06-07 14:08:31,vit16,100
2025-06-07 14:08:32,efficientnetb0,50
2025-06-07 14:08:32,resnet,50
2025-06-07 14:08:32,resnet18,50
2025-06-07 14:08:32,vit16,100
2025-06-07 14:08:33,efficientnetb0,50
2025-06-07 14:08:33,resnet,50
2025-06-07 14:08:33,resnet18,50
2025-06-07 14:08:33,vit16,100
2025-06-07 14:08:34,efficientnetb0,50
2025-06-07 14:08:34,resnet,50
2025-06-07 14:08:34,resnet18,50
2025-06-07 14:08:34,vit16,100
2025-06-07 14:08:35,efficientnetb0,50
2025-06-07 14:08:35,resnet,50
2025-06-07 14:08:35,resnet18,50
2025-06-07 14:08:35,vit16,100
2025-06-07 14:08:36,efficientnetb0,50
2025-06-07 14:08:36,resnet,50
2025-06-07 14:08:36,resnet18,50
2025-06-07 14:08:36,vit16,100
2025-06-07 14:08:37,efficientnetb0,50
2025-06-07 14:08:37,resnet,50
2025-06-07 14:08:37,resnet18,50
2025-06-07 14:08:37,vit16,100
2025-06-07 14:08:38,efficientnetb0,50
2025-06-07 14:08:38,resnet,50
2025-06-07 14:08:38,resnet18,50
2025-06-07 14:08:38,vit16,100
2025-06-07 14:08:39,efficientnetb0,50
2025-06-07 14:08:39,resnet,50
2025-06-07 14:08:39,resnet18,50
2025-06-07 14:08:39,vit16,100
2025-06-07 14:08:40,efficientnetb0,50
2025-06-07 14:08:40,resnet,50
2025-06-07 14:08:40,resnet18,50
2025-06-07 14:08:40,vit16,100
2025-06-07 14:08:41,efficientnetb0,50
2025-06-07 14:08:41,resnet,50
2025-06-07 14:08:41,resnet18,50
2025-06-07 14:08:41,vit16,100
2025-06-07 14:08:42,efficientnetb0,50
2025-06-07 14:08:42,resnet,50
2025-06-07 14:08:42,resnet18,50
2025-06-07 14:08:42,vit16,100
2025-06-07 14:08:43,efficientnetb0,50
2025-06-07 14:08:43,resnet,50
2025-06-07 14:08:43,resnet18,50
2025-06-07 14:08:43,vit16,100
2025-06-07 14:08:44,efficientnetb0,50
2025-06-07 14:08:44,resnet,50
2025-06-07 14:08:44,resnet18,50
2025-06-07 14:08:44,vit16,100
2025-06-07 14:08:45,efficientnetb0,50
2025-06-07 14:08:45,resnet,50
2025-06-07 14:08:45,resnet18,50
2025-06-07 14:08:45,vit16,100
2025-06-07 14:08:46,efficientnetb0,50
